Y540;Efeitos adversos de mineralocorticóides;Primeiro Cadastro
Y541;Efeitos adversos de antagonistas dos mineralocorticóides [antagonistas da aldosterona];Primeiro Cadastro
Y542;Efeitos adversos de inibidores da anidrase carbônica;Primeiro Cadastro
Y543;Efeitos adversos de derivados da benzotiadiazína;Primeiro Cadastro
Y544;Efeitos adversos de diuréticos de alça;Primeiro Cadastro
Y545;Efeitos adversos de outros diuréticos;Primeiro Cadastro
Y546;Efeitos adversos de agentes que atuam sobre o equilíbrio eletrolítico, calórico e hídrico;Primeiro Cadastro
Y547;Efeitos adversos de medicamentos que atuam sobre o metabolismo de cálcio;Primeiro Cadastro
Y548;Efeitos adversos de drogas que atuam sobre o metabolismo de ácido úrico;Primeiro Cadastro
Y549;Efeitos adversos de sais minerais não classificados em outra parte;Primeiro Cadastro
Y550;Efeitos adversos de ocitócicos;Primeiro Cadastro
Y551;Efeitos adversos de relaxantes da musculatura esquelética [bloqueadores neuromusculares] [curarizantes];Primeiro Cadastro
Y552;Efeitos adversos de outras substâncias que atuam primariamente sobre os músculos e as não especificadas;Primeiro Cadastro
Y553;Efeitos adversos de antitússicos;Primeiro Cadastro
Y554;Efeitos adversos de expectorantes;Primeiro Cadastro
Y555;Efeitos adversos de drogas anti-resfriado comum;Primeiro Cadastro
Y556;Efeitos adversos de antiasmáticos, não classificados em outra parte;Primeiro Cadastro
Y559;Efeitos adversos de outras drogas que atuam sobre o aparelho respiratório e as não especificadas;Primeiro Cadastro
Y560;Efeitos adversos de drogas antifúngicas, antiinfecciosas e antiinflamatórias de uso local, não classificadas em outra parte;Primeiro Cadastro
Y561;Efeitos adversos de antipruriginosos;Primeiro Cadastro
Y562;Efeitos adversos de adstringentes e detergentes locais;Primeiro Cadastro
Y563;Efeitos adversos de emolientes, suavizantes e protetores da pele;Primeiro Cadastro
Y564;Efeitos adversos de ceratolíticos, ceratoplásticos e outros medicamentos e preparações capilares;Primeiro Cadastro
Y565;Efeitos adversos de medicamentos e preparações de uso oftalmológico;Primeiro Cadastro
Y566;Efeitos adversos de medicamentos e preparações usados em otorrinolaringologia;Primeiro Cadastro
Y567;Efeitos adversos de drogas de uso dentário aplicadas topicamente;Primeiro Cadastro
Y568;Efeitos adversos de outras substâncias de uso tópico;Primeiro Cadastro
Y569;Efeitos adversos de substância não especificada de uso tópico;Primeiro Cadastro
Y570;Efeitos adversos de depressores do apetite [anoréxicos];Primeiro Cadastro
Y571;Efeitos adversos de lipotrópicos;Primeiro Cadastro
Y572;Efeitos adversos de antídotos e agentes quelantes, não classificados em outra parte;Primeiro Cadastro
Y573;Efeitos adversos de substâncias para restringir a ingestão de álcool;Primeiro Cadastro
Y574;Efeitos adversos de excipientes farmacêuticos;Primeiro Cadastro
Y575;Efeitos adversos de substâncias utilizadas como contraste em radiologia;Primeiro Cadastro
Y576;Efeitos adversos de outras substâncias para fins diagnósticos;Primeiro Cadastro
Y577;Efeitos adversos de vitaminas, não classificadas em outra parte;Primeiro Cadastro
Y578;Efeitos adversos de outras drogas e medicamentos;Primeiro Cadastro
Y579;Efeitos adversos de droga e medicamento não especificado;Primeiro Cadastro
Y580;Efeitos adversos da vacina BCG;Primeiro Cadastro
Y581;Efeitos adversos de vacinas antitifoídica e antiparafoídica;Primeiro Cadastro
Y582;Efeitos adversos da vacina anticolérica;Primeiro Cadastro
Y583;Efeitos adversos da vacina antipeste;Primeiro Cadastro
Y584;Efeitos adversos da vacina antitetânica;Primeiro Cadastro
Y585;Efeitos adversos da vacina antidiftérica;Primeiro Cadastro
Y586;Efeitos adversos da vacina antipertussis, incluindo as combinações em que um dos componentes é a antipertussis;Primeiro Cadastro
Y588;Efeitos adversos de vacinas bacterianas mistas, exceto as combinações em que um dos componentes é a antipertussis;Primeiro Cadastro
Y589;Efeitos adversos de outras vacinas bacterianas e as não especificadas;Primeiro Cadastro
Y590;Efeitos adversos de vacinas antivirais;Primeiro Cadastro
Y591;Efeitos adversos de vacinas anti-rickettsias;Primeiro Cadastro
Y592;Efeitos adversos de vacinas antiprotozoários;Primeiro Cadastro
Y593;Efeitos adversos da imunoglobulina;Primeiro Cadastro
Y598;Efeitos adversos de outras vacinas e substâncias biológicas especificadas;Primeiro Cadastro
Y599;Efeitos adversos de vacina ou substância biológica, não especificada;Primeiro Cadastro
Y600;Corte, punção, perfuração ou hemorragia acidentais durante intervenção cirúrgica;Primeiro Cadastro
Y601;Corte, punção, perfuração ou hemorragia acidentais durante infusão ou transfusão;Primeiro Cadastro
Y602;Corte, punção, perfuração ou hemorragia acidentais durante hemodiálise ou outras perfusões;Primeiro Cadastro
Y603;Corte, punção, perfuração ou hemorragia acidentais durante injeção ou vacinação (imunização);Primeiro Cadastro
Y604;Corte, punção, perfuração ou hemorragia acidentais durante exame endoscópico;Primeiro Cadastro
Y605;Corte, punção, perfuração ou hemorragia acidentais durante cateterismo cardíaco;Primeiro Cadastro
Y606;Corte, punção, perfuração ou hemorragia acidentais durante aspiração, punção ou outro tipo de cateterização;Primeiro Cadastro
Y607;Corte, punção, perfuração ou hemorragia acidentais durante a administração de enema;Primeiro Cadastro
Y608;Corte, punção, perfuração ou hemorragia acidentais durante a prestação de outros cuidados cirúrgicos e médicos;Primeiro Cadastro
Y609;Corte, punção, perfuração ou hemorragia acidentais durante a prestação de cuidado cirúrgico e médico, não especificados;Primeiro Cadastro
Y610;Objeto estranho deixado acidentalmente no corpo durante intervenção cirúrgica;Primeiro Cadastro
Y611;Objeto estranho deixado acidentalmente no corpo durante infusão ou transfusão;Primeiro Cadastro
Y612;Objeto estranho deixado acidentalmente no corpo durante hemodiálise ou outras perfusões;Primeiro Cadastro
Y613;Objeto estranho deixado acidentalmente no corpo durante injeção ou vacinação (imunização);Primeiro Cadastro
Y614;Objeto estranho deixado acidentalmente no corpo durante exame endoscópico;Primeiro Cadastro
Y615;Objeto estranho deixado acidentalmente no corpo durante cateterismo cardíaco;Primeiro Cadastro
Y616;Objeto estranho deixado acidentalmente no corpo durante aspiração, punção ou outro tipo de cateterização;Primeiro Cadastro
Y617;Objeto estranho deixado acidentalmente no corpo durante a extração de um cateter ou de compressas;Primeiro Cadastro
Y618;Objeto estranho deixado acidentalmente no corpo durante a prestação de outro cuidado cirúrgico e médico;Primeiro Cadastro
Y619;Objeto estranho deixado acidentalmente no corpo durante a prestação de cuidado cirúrgico e médico não especificados;Primeiro Cadastro
Y620;Assepsia insuficiente durante intervenção cirúrgica;Primeiro Cadastro
Y621;Assepsia insuficiente durante infusão ou transfusão;Primeiro Cadastro
Y622;Assepsia insuficiente durante hemodiálise ou outras perfusões;Primeiro Cadastro
Y623;Assepsia insuficiente durante injeção ou vacinação (imunização);Primeiro Cadastro
Y624;Assepsia insuficiente durante exame endoscópico;Primeiro Cadastro
Y625;Assepsia insuficiente durante cateterismo cardíaco;Primeiro Cadastro
Y626;Assepsia insuficiente durante aspiração, punção ou outro tipo de cateterização;Primeiro Cadastro
Y628;Assepsia insuficiente durante a prestação de outro cuidado cirúrgico e médico;Primeiro Cadastro
Y629;Assepsia insuficiente durante a prestação de cuidado cirúrgico e médico não especificados;Primeiro Cadastro
Y630;Administração de quantidade excessiva de sangue ou de um outro líquido durante transfusão ou infusão;Primeiro Cadastro
Y631;Diluição incorreta de líquido usado durante a infusão;Primeiro Cadastro
Y632;Superdosagem de radiação administrada durante a terapia;Primeiro Cadastro
Y633;Exposição inadvertida de paciente a radiação durante a prestação de cuidado médico;Primeiro Cadastro
Y634;Erro de dosagem na terapia por eletrochoque ou choque insulínico;Primeiro Cadastro
Y635;Temperatura inadequada durante aplicação local ou curativo;Primeiro Cadastro
Y636;Não administração de droga, medicamento ou substância biológica necessária;Primeiro Cadastro
Y638;Erros de dosagem durante a prestação de outro cuidado médico e cirúrgico;Primeiro Cadastro
Y639;Erros de dosagem durante a prestação de cuidados médico e cirúrgico, não especificados;Primeiro Cadastro
Y640;Transfusão ou infusão de medicamento ou substância biológica contaminados;Primeiro Cadastro
Y641;Injeção ou vacinação com medicamento ou substância biológica contaminados;Primeiro Cadastro
Y648;Administração por outros meios de medicamento ou substância biológicas contaminados;Primeiro Cadastro
Y649;Medicamento e substância biológica contaminados, administrada por meios não especificados;Primeiro Cadastro
Y650;Uso de sangue incompatível em transfusão;Primeiro Cadastro
Y651;Uso de líquido errado em infusão;Primeiro Cadastro
Y652;Falha de sutura ou de ligadura durante intervenção cirúrgica;Primeiro Cadastro
Y653;Cânula endotraqueal mal posicionada durante procedimento anestésico;Primeiro Cadastro
Y654;Falha na introdução ou na remoção de outras cânulas ou instrumentos;Primeiro Cadastro
Y655;Realização de uma operação inapropriada;Primeiro Cadastro
Y658;Outros acidentes especificados durante a prestação de cuidado médico e cirúrgico;Primeiro Cadastro
Y66;Não administração de cuidado médico e cirúrgico;Primeiro Cadastro
Y69;Acidente não especificado durante a prestação de cuidado médico e cirúrgico;Primeiro Cadastro
Y700;Dispositivos (aparelhos) de anestesiologia, associados a incidentes adversos - dispositivos (aparelhos) para fins diagnósticos ou de monitorização;Primeiro Cadastro
Y701;Dispositivos (aparelhos) de anestesiologia, associados a incidentes adversos - dispositivos (aparelhos) para fins terapêuticos (não-cirúrgicos) e aparelhagem de reabilitação;Primeiro Cadastro
Y702;Dispositivos (aparelhos) de anestesiologia, associados a incidentes adversos - próteses e outros implantes, incluindo materiais e acessórios;Primeiro Cadastro
Y703;Dispositivos (aparelhos) de anestesiologia, associados a incidentes adversos - instrumentos, materiais e aparelhos cirúrgicos (incluindo suturas);Primeiro Cadastro
Y708;Dispositivos (aparelhos) de anestesiologia, associados a incidentes adversos - dispositivos (aparelhos) diversos, inclusive combinações, não classificada em outra parte;Primeiro Cadastro
Y710;Dispositivos (aparelhos) cardiovasculares, associados a incidentes adversos - dispositivos (aparelhos) para fins diagnósticos ou de monitorização;Primeiro Cadastro
Y711;Dispositivos (aparelhos) cardiovasculares, associados a incidentes adversos - dispositivos (aparelhos) para fins terapêuticos (não-cirúrgicos) e aparelhagem de reabilitação;Primeiro Cadastro
Y712;Dispositivos (aparelhos) cardiovasculares, associados a incidentes adversos - próteses e outros implantes, incluindo materiais e acessórios;Primeiro Cadastro
Y713;Dispositivos (aparelhos) cardiovasculares, associados a incidentes adversos - instrumentos, materiais e aparelhos cirúrgicos (incluindo suturas);Primeiro Cadastro
Y718;Dispositivos (aparelhos) cardiovasculares, associados a incidentes adversos - dispositivos (aparelhos) diversos, inclusive combinações, não classificada em outra parte;Primeiro Cadastro
Y720;Dispositivos (aparelhos) utilizados em otorrinolaringologia, associados a incidentes adversos - dispositivos (aparelhos) para fins diagnósticos ou de monitorização;Primeiro Cadastro
Y721;Dispositivos (aparelhos) utilizados em otorrinolaringologia, associados a incidentes adversos - dispositivos (aparelhos) para fins terapêuticos (não-cirúrgicos) e aparelhagem de reabilitação;Primeiro Cadastro
Y722;Dispositivos (aparelhos) utilizados em otorrinolaringologia, associados a incidentes adversos - próteses e outros implantes, incluindo materiais e acessórios;Primeiro Cadastro
Y723;Dispositivos (aparelhos) utilizados em otorrinolaringologia, associados a incidentes adversos - instrumentos, materiais e aparelhos cirúrgicos (incluindo suturas);Primeiro Cadastro
Y728;Dispositivos (aparelhos) utilizados em otorrinolaringologia, associados a incidentes adversos - dispositivos (aparelhos) diversos, inclusive combinações, não classificada em outra parte;Primeiro Cadastro
Y730;Dispositivos (aparelhos) usados em gastroenterologia e em urologia, associados a incidentes adversos - dispositivos (aparelhos) para fins diagnósticos ou de monitorização;Primeiro Cadastro
Y731;Dispositivos (aparelhos) usados em gastroenterologia e em urologia, associados a incidentes adversos - dispositivos (aparelhos) para fins terapêuticos (não-cirúrgicos) e aparelhagem de reabilitação;Primeiro Cadastro
Y732;Dispositivos (aparelhos) usados em gastroenterologia e em urologia, associados a incidentes adversos - próteses e outros implantes, incluindo materiais e acessórios;Primeiro Cadastro
Y733;Dispositivos (aparelhos) usados em gastroenterologia e em urologia, associados a incidentes adversos - instrumentos, materiais e aparelhos cirúrgicos (incluindo suturas);Primeiro Cadastro
Y738;Dispositivos (aparelhos) usados em gastroenterologia e em urologia, associados a incidentes adversos - dispositivos (aparelhos) diversos, inclusive combinações, não classificada em outra parte;Primeiro Cadastro
Y740;Dispositivos (aparelhos) gerais de uso hospitalar ou pessoal, associados a incidentes adversos - dispositivos (aparelhos) para fins diagnósticos ou de monitorização;Primeiro Cadastro
Y741;Dispositivos (aparelhos) gerais de uso hospitalar ou pessoal, associados a incidentes adversos - dispositivos (aparelhos) para fins terapêuticos (não-cirúrgicos) e aparelhagem de reabilitação;Primeiro Cadastro
Y742;Dispositivos (aparelhos) gerais de uso hospitalar ou pessoal, associados a incidentes adversos - próteses e outros implantes, incluindo materiais e acessórios;Primeiro Cadastro
Y743;Dispositivos (aparelhos) gerais de uso hospitalar ou pessoal, associados a incidentes adversos - instrumentos, materiais e aparelhos cirúrgicos (incluindo suturas);Primeiro Cadastro
Y748;Dispositivos (aparelhos) gerais de uso hospitalar ou pessoal, associados a incidentes adversos - dispositivos (aparelhos) diversos, inclusive combinações, não classificada em outra parte;Primeiro Cadastro
Y750;Dispositivos (aparelhos) utilizados em neurologia, associados a incidentes adversos - dispositivos (aparelhos) para fins diagnósticos ou de monitorização;Primeiro Cadastro
Y751;Dispositivos (aparelhos) utilizados em neurologia, associados a incidentes adversos - dispositivos (aparelhos) para fins terapêuticos (não-cirúrgicos) e aparelhagem de reabilitação;Primeiro Cadastro
Y752;Dispositivos (aparelhos) utilizados em neurologia, associados a incidentes adversos - próteses e outros implantes, incluindo materiais e acessórios;Primeiro Cadastro
Y753;Dispositivos (aparelhos) utilizados em neurologia, associados a incidentes adversos - instrumentos, materiais e aparelhos cirúrgicos (incluindo suturas);Primeiro Cadastro
Y758;Dispositivos (aparelhos) utilizados em neurologia, associados a incidentes adversos - dispositivos (aparelhos) diversos, inclusive combinações, não classificada em outra parte;Primeiro Cadastro
Y760;Dispositivos (aparelhos) utilizados em obstetrícia e em ginecologia, associados a incidentes adversos - dispositivos (aparelhos) para fins diagnósticos ou de monitorização;Primeiro Cadastro
Y761;Dispositivos (aparelhos) utilizados em obstetrícia e em ginecologia, associados a incidentes adversos - dispositivos (aparelhos) para fins terapêuticos (não-cirúrgicos) e aparelhagem de reabilitação;Primeiro Cadastro
Y762;Dispositivos (aparelhos) utilizados em obstetrícia e em ginecologia, associados a incidentes adversos - próteses e outros implantes, incluindo materiais e acessórios;Primeiro Cadastro
Y763;Dispositivos (aparelhos) utilizados em obstetrícia e em ginecologia, associados a incidentes adversos - instrumentos, materiais e aparelhos cirúrgicos (incluindo suturas);Primeiro Cadastro
Y768;Dispositivos (aparelhos) utilizados em obstetrícia e em ginecologia, associados a incidentes adversos - dispositivos (aparelhos) diversos, inclusive combinações, não classificada em outra parte;Primeiro Cadastro
Y770;Dispositivos (aparelhos) utilizados em oftalmologia, associados a incidentes adversos - dispositivos (aparelhos) para fins diagnósticos ou de monitorização;Primeiro Cadastro
Y771;Dispositivos (aparelhos) utilizados em oftalmologia, associados a incidentes adversos - dispositivos (aparelhos) para fins terapêuticos (não-cirúrgicos) e aparelhagem de reabilitação;Primeiro Cadastro
Y772;Dispositivos (aparelhos) utilizados em oftalmologia, associados a incidentes adversos - próteses e outros implantes, incluindo materiais e acessórios;Primeiro Cadastro
Y773;Dispositivos (aparelhos) utilizados em oftalmologia, associados a incidentes adversos - instrumentos, materiais e aparelhos cirúrgicos (incluindo suturas);Primeiro Cadastro
Y778;Dispositivos (aparelhos) utilizados em oftalmologia, associados a incidentes adversos - dispositivos (aparelhos) diversos, inclusive combinações, não classificada em outra parte;Primeiro Cadastro
Y780;Dispositivos (aparelhos) utilizados em radiologia, associados a incidentes adversos - dispositivos (aparelhos) para fins diagnósticos ou de monitorização;Primeiro Cadastro
Y781;Dispositivos (aparelhos) utilizados em radiologia, associados a incidentes adversos - dispositivos (aparelhos) para fins terapêuticos (não-cirúrgicos) e aparelhagem de reabilitação;Primeiro Cadastro
Y782;Dispositivos (aparelhos) utilizados em radiologia, associados a incidentes adversos - próteses e outros implantes, incluindo materiais e acessórios;Primeiro Cadastro
Y783;Dispositivos (aparelhos) utilizados em radiologia, associados a incidentes adversos - instrumentos, materiais e aparelhos cirúrgicos (incluindo suturas);Primeiro Cadastro
Y788;Dispositivos (aparelhos) utilizados em radiologia, associados a incidentes adversos - dispositivos (aparelhos) diversos, inclusive combinações, não classificada em outra parte;Primeiro Cadastro
Y790;Dispositivos (aparelhos) ortopédicos, associado a incidentes adversos - dispositivos (aparelhos) para fins diagnósticos ou de monitorização;Primeiro Cadastro
Y791;Dispositivos (aparelhos) ortopédicos, associado a incidentes adversos - dispositivos (aparelhos) para fins terapêuticos (não-cirúrgicos) e aparelhagem de reabilitação;Primeiro Cadastro
Y792;Dispositivos (aparelhos) ortopédicos, associado a incidentes adversos - próteses e outros implantes, incluindo materiais e acessórios;Primeiro Cadastro
Y793;Dispositivos (aparelhos) ortopédicos, associado a incidentes adversos - instrumentos, materiais e aparelhos cirúrgicos (incluindo suturas);Primeiro Cadastro
Y798;Dispositivos (aparelhos) ortopédicos, associado a incidentes adversos - dispositivos (aparelhos) diversos, inclusive combinações, não classificada em outra parte;Primeiro Cadastro
Y800;Dispositivos (aparelhos) utilizados em medicina física (fisiatria), associado a incidentes adversos - dispositivos (aparelhos) para fins diagnósticos ou de monitorização;Primeiro Cadastro
Y801;Dispositivos (aparelhos) utilizados em medicina física (fisiatria), associado a incidentes adversos - dispositivos (aparelhos) para fins terapêuticos (não-cirúrgicos) e aparelhagem de reabilitação;Primeiro Cadastro
Y802;Dispositivos (aparelhos) utilizados em medicina física (fisiatria), associado a incidentes adversos - próteses e outros implantes, incluindo materiais e acessórios;Primeiro Cadastro
Y803;Dispositivos (aparelhos) utilizados em medicina física (fisiatria), associado a incidentes adversos - instrumentos, materiais e aparelhos cirúrgicos (incluindo suturas);Primeiro Cadastro
Y808;Dispositivos (aparelhos) utilizados em medicina física (fisiatria), associado a incidentes adversos - dispositivos (aparelhos) diversos, inclusive combinações, não classificada em outra parte;Primeiro Cadastro
Y810;Dispositivos (aparelhos) utilizados em cirurgia geral ou cirurgia plástica, associados a incidente adversos - dispositivos (aparelhos) para fins diagnósticos ou de monitorização;Primeiro Cadastro
Y811;Dispositivos (aparelhos) utilizados em cirurgia geral ou cirurgia plástica, associados a incidente adversos - dispositivos (aparelhos) para fins terapêuticos (não-cirúrgicos) e aparelhagem de reabilitação;Primeiro Cadastro
Y812;Dispositivos (aparelhos) utilizados em cirurgia geral ou cirurgia plástica, associados a incidente adversos - próteses e outros implantes, incluindo materiais e acessórios;Primeiro Cadastro
Y813;Dispositivos (aparelhos) utilizados em cirurgia geral ou cirurgia plástica, associados a incidente adversos - instrumentos, materiais e aparelhos cirúrgicos (incluindo suturas);Primeiro Cadastro
Y818;Dispositivos (aparelhos) utilizados em cirurgia geral ou cirurgia plástica, associados a incidente adversos - dispositivos (aparelhos) diversos, inclusive combinações, não classificada em outra parte;Primeiro Cadastro
Y820;Outros dispositivos (aparelhos) associados a incidentes adversos e os não especificados - dispositivos (aparelhos) para fins diagnósticos ou de monitorização;Primeiro Cadastro
Y821;Outros dispositivos (aparelhos) associados a incidentes adversos e os não especificados - dispositivos (aparelhos) para fins terapêuticos (não-cirúrgicos) e aparelhagem de reabilitação;Primeiro Cadastro
Y822;Outros dispositivos (aparelhos) associados a incidentes adversos e os não especificados - próteses e outros implantes, incluindo materiais e acessórios;Primeiro Cadastro
Y823;Outros dispositivos (aparelhos) associados a incidentes adversos e os não especificados - instrumentos, materiais e aparelhos cirúrgicos (incluindo suturas);Primeiro Cadastro
Y828;Outros dispositivos (aparelhos) associados a incidentes adversos e os não especificados - dispositivos (aparelhos) diversos, inclusive combinações, não classificada em outra parte;Primeiro Cadastro
Y830;Reação anormal em paciente ou complicação tardia, causadas por intervenção cirúrgica com transplante de todo o órgão, sem menção de acidente durante a intervenção;Primeiro Cadastro
Y831;Reação anormal em paciente ou complicação tardia, causadas por intervenção cirúrgica com implante de uma prótese interna, sem menção de acidente durante a intervenção;Primeiro Cadastro
Y832;"Reação anormal em paciente ou complicação tardia, causadas por intervenção cirúrgica com anastomose, derivação (""bypass"") ou enxerto, sem menção de acidente durante a intervenção";Primeiro Cadastro
Y833;Reação anormal em paciente ou complicação tardia, causadas por intervenção cirúrgica com formação de estoma externo, sem menção de acidente durante a intervenção;Primeiro Cadastro
Y834;Reação anormal em paciente ou complicação tardia, causadas por outras cirurgias reparadoras, sem menção de acidente durante a intervenção;Primeiro Cadastro
Y835;Reação anormal em paciente ou complicação tardia, causadas por amputação de membro(s), sem menção de acidente durante a intervenção;Primeiro Cadastro
Y836;Reação anormal em paciente ou complicação tardia, causadas por remoção de um outro órgão (parcial) (total), sem menção de acidente durante a intervenção;Primeiro Cadastro
Y838;Reação anormal em paciente ou complicação tardia, causadas por outras intervenções ou procedimentos cirúrgicos, sem menção de acidente durante a intervenção;Primeiro Cadastro
Y839;Reação anormal em paciente ou complicação tardia, causadas por intervenção cirúrgica, não especificada, sem menção de acidente durante a intervenção;Primeiro Cadastro
Y840;Reação anormal em paciente ou complicação tardia, causadas por cateterismo cardíaco, sem menção de acidente durante o procedimento;Primeiro Cadastro
Y841;Reação anormal em paciente ou complicação tardia, causadas por hemodiálise, sem menção de acidente durante o procedimento;Primeiro Cadastro
Y842;Reação anormal em paciente ou complicação tardia, causadas por procedimento radiológico e radioterapia, sem menção de acidente durante o procedimento;Primeiro Cadastro
Y843;Reação anormal em paciente ou complicação tardia, causadas por terapia por choque, sem menção de acidente durante o procedimento;Primeiro Cadastro
Y844;Reação anormal em paciente ou complicação tardia, causadas por aspiração de líquido, sem menção de acidente durante o procedimento;Primeiro Cadastro
Y845;Reação anormal em paciente ou complicação tardia, causadas por colocação de sonda gástrica ou duodenal, sem menção de acidente durante o procedimento;Primeiro Cadastro
Y846;Reação anormal em paciente ou complicação tardia, causadas por cateterismo urinário, sem menção de acidente durante o procedimento;Primeiro Cadastro
Y847;Reação anormal em paciente ou complicação tardia, causadas por amostra de sangue, sem menção de acidente durante o procedimento;Primeiro Cadastro
Y848;Reação anormal em paciente ou complicação tardia, causadas por outros procedimentos médicos, sem menção de acidente durante o procedimento;Primeiro Cadastro
Y849;Reação anormal em paciente ou complicação tardia, causadas por procedimento médico, não especificado, sem menção de acidente durante o procedimento;Primeiro Cadastro
Y850;Seqüelas de um acidente de veículo a motor;Primeiro Cadastro
Y859;Seqüelas de outros acidentes de transporte e dos não especificados;Primeiro Cadastro
Y86;Seqüelas de outros acidentes;Primeiro Cadastro
Y870;Seqüelas de lesões autoprovocadas intencionalmente;Primeiro Cadastro
Y871;Seqüelas de uma agressão;Primeiro Cadastro
Y872;Seqüelas de um fato cuja intenção é indeterminada;Primeiro Cadastro
Y880;Seqüelas de efeitos adversos causados por drogas, medicamentos ou substâncias biológicas usados com finalidade terapêutica;Primeiro Cadastro
Y881;Seqüelas de acidentes durante a prestação de cuidado médico e cirúrgico;Primeiro Cadastro
Y882;Seqüelas de incidentes adversos associados com o uso de dispositivos (aparelhos) médicos durante atos diagnósticos ou terapêuticos;Primeiro Cadastro
Y883;Seqüelas de reação anormal em paciente ou complicação tardia causada por procedimento médico e cirúrgico sem menção de acidente durante o procedimento;Primeiro Cadastro
Y890;Seqüelas de intervenção legal;Primeiro Cadastro
Y891;Seqüelas de operações de guerra;Primeiro Cadastro
Y899;Seqüelas de causa externa não especificada;Primeiro Cadastro
Y900;Alcoolemia inferior a 20 mg/100 ml;Primeiro Cadastro
Y901;Alcoolemia de 20-39 mg/100ml;Primeiro Cadastro
Y902;Alcoolemia de 40-59 mg/100ml;Primeiro Cadastro
Y903;Alcoolemia de 60-79 mg/100ml;Primeiro Cadastro
Y904;Alcoolemia de 80-99 mg/100ml;Primeiro Cadastro
Y905;Alcoolemia de 100-119 mg/100ml;Primeiro Cadastro
Y906;Alcoolemia de 120-199 mg/100ml;Primeiro Cadastro
Y907;Alcoolemia de 200-239 mg/100ml;Primeiro Cadastro
Y908;Alcoolemia igual ou superior a 240 mg/100ml;Primeiro Cadastro
Y909;Presença de álcool no sangue, taxa não especificada;Primeiro Cadastro
Y910;Intoxicação alcoólica leve;Primeiro Cadastro
Y911;Intoxicação alcoólica moderada;Primeiro Cadastro
Y912;Intoxicação alcoólica grave;Primeiro Cadastro
Y913;Intoxicação alcoólica muito grave;Primeiro Cadastro
Y919;Envolvimento com álcool não especificado de outra forma;Primeiro Cadastro
Y95;Circunstância relativa as condições nosocomiais (hospitalares);Primeiro Cadastro
Y96;Circunstância relativa às condições de trabalho;Primeiro Cadastro
Y97;Circunstâncias relativas a condições de poluição ambiental;Primeiro Cadastro
Y98;Circunstâncias relativas a condições do modo de vida;Primeiro Cadastro
Z000;Exame médico geral;Primeiro Cadastro
Z001;Exame de rotina de saúde da criança;Primeiro Cadastro
Z002;Exame no período de crescimento rápido na infância;Primeiro Cadastro
Z003;Exame do adolescente durante o crescimento na puberdade;Primeiro Cadastro
Z004;Exame psiquiátrico geral não classificado em outra parte;Primeiro Cadastro
Z005;Exame de doador potencial de órgão e tecido;Primeiro Cadastro
Z006;Exame para comparação ou de controle de normalidade num programa de investigação clínica;Primeiro Cadastro
Z008;Outros exames gerais;Primeiro Cadastro
Z010;Exame dos olhos e da visão;Primeiro Cadastro
Z011;Exame dos ouvidos e da audição;Primeiro Cadastro
Z012;Exame dentário;Primeiro Cadastro
Z013;Exame da pressão arterial;Primeiro Cadastro
Z014;Exame ginecológico (geral) (de rotina);Primeiro Cadastro
Z015;Testes cutâneos de diagnóstico e sensibilização;Primeiro Cadastro
Z016;Exame radiológico não classificado em outra parte;Primeiro Cadastro
Z017;Exame de laboratório;Primeiro Cadastro
Z018;Outros exames especiais especificados;Primeiro Cadastro
Z019;Exame especial não especificado;Primeiro Cadastro
Z020;Exame para admissão a instituição educacional;Primeiro Cadastro
Z021;Exame pré-emprego (pré-admissional);Primeiro Cadastro
Z022;Exame para admissão em instituição residencial;Primeiro Cadastro
Z023;Exame para a incorporação nas forças armadas;Primeiro Cadastro
Z024;Exame para licença para a condução de veículos (carteira de motorista);Primeiro Cadastro
Z025;Exame para participação em esporte;Primeiro Cadastro
Z026;Exame para fins de seguro;Primeiro Cadastro
Z027;Obtenção de atestado médico;Primeiro Cadastro
Z028;Outros exames para propósitos administrativos;Primeiro Cadastro
Z029;Exame não especificado com finalidades administrativas;Primeiro Cadastro
Z030;Observação por suspeita de tuberculose;Primeiro Cadastro
Z031;Observação por suspeita de neoplasia maligna;Primeiro Cadastro
Z032;Observação por suspeita de transtornos mentais e do comportamento;Primeiro Cadastro
Z033;Observação por suspeita de transtorno do sistema nervoso;Primeiro Cadastro
Z034;Observação por suspeita de infarto do miocárdio;Primeiro Cadastro
Z035;Observação por suspeita de outras doenças cardiovasculares;Primeiro Cadastro
Z036;Observação por suspeita de efeito tóxico de substância ingerida;Primeiro Cadastro
Z038;Observação por suspeita de outras doenças e afecções;Primeiro Cadastro
Z039;Observação por suspeita de doença ou afecção não especificada;Primeiro Cadastro
Z040;Teste para álcool e para drogas no sangue;Primeiro Cadastro
Z041;Exame e observação após acidente de transporte;Primeiro Cadastro
Z042;Exame e observação após acidente de trabalho;Primeiro Cadastro
Z043;Exame e observação após outro acidente;Primeiro Cadastro
Z044;Exame e observação após alegação de estupro e sedução;Primeiro Cadastro
Z045;Exame e observação após outros ferimentos infligidos;Primeiro Cadastro
Z046;Exame psiquiátrico geral, requerido por autoridade;Primeiro Cadastro
Z048;Exame e observação por outras razões especificadas;Primeiro Cadastro
Z049;Exame e observação por razão não especificada;Primeiro Cadastro
Z080;Exame de seguimento após tratamento cirúrgico de neoplasia maligna;Primeiro Cadastro
